Date/Time,OPEN OFFICE 1-01:Zone Air Temperature [C](Hourly),OPEN OFFICE 1-01:Zone Air Relative Humidity [%](Hourly),OPEN OFFICE 1-01:Zone Thermostat Heating Setpoint Temperature [C](Hourly),OPEN OFFICE 1-01:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),OPEN OFFICE 1-02:Zone Air Temperature [C](Hourly),OPEN OFFICE 1-02:Zone Air Relative Humidity [%](Hourly),OPEN OFFICE 1-02:Zone Thermostat Heating Setpoint Temperature [C](Hourly),OPEN OFFICE 1-02:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),OPEN OFFICE 1-03:Zone Air Temperature [C](Hourly),OPEN OFFICE 1-03:Zone Air Relative Humidity [%](Hourly),OPEN OFFICE 1-03:Zone Thermostat Heating Setpoint Temperature [C](Hourly),OPEN OFFICE 1-03:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),OPEN OFFICE 2-04:Zone Air Temperature [C](Hourly),OPEN OFFICE 2-04:Zone Air Relative Humidity [%](Hourly),OPEN OFFICE 2-04:Zone Thermostat Heating Setpoint Temperature [C](Hourly),OPEN OFFICE 2-04:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),OPEN OFFICE 2-05:Zone Air Temperature [C](Hourly),OPEN OFFICE 2-05:Zone Air Relative Humidity [%](Hourly),OPEN OFFICE 2-05:Zone Thermostat Heating Setpoint Temperature [C](Hourly),OPEN OFFICE 2-05:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),OPEN OFFICE 2-06:Zone Air Temperature [C](Hourly),OPEN OFFICE 2-06:Zone Air Relative Humidity [%](Hourly),OPEN OFFICE 2-06:Zone Thermostat Heating Setpoint Temperature [C](Hourly),OPEN OFFICE 2-06:Zone Thermostat Cooling Setpoint Temperature [C](Hourly) 
 05/14  16:00:00,13.77950307012373,30.35363179456337,15.599999999999996,26.699999999999992,13.727600014969559,30.57222267717299,15.599999999999996,26.699999999999992,13.71366849192468,30.53878789434501,15.599999999999996,26.699999999999992,12.373042026693755,33.60210546298324,15.599999999999996,26.699999999999992,12.25523206611138,33.91983681777652,15.599999999999996,26.699999999999992,12.329010984363135,33.731645576555245,15.599999999999996,26.699999999999992 
 05/14  17:00:00,14.087104231600028,28.892777277276114,15.599999999999996,26.699999999999992,13.944132405293415,29.188791361190084,15.599999999999996,26.699999999999992,13.91656814882061,29.225580723402015,15.599999999999996,26.699999999999992,12.61862406629549,31.93233812839877,15.599999999999996,26.699999999999992,12.43406283829352,32.33462985290841,15.599999999999996,26.699999999999992,12.500599072326688,32.187248030557214,15.599999999999996,26.699999999999992 
 05/14  18:00:00,14.24263947353205,28.478123952540624,15.599999999999996,26.699999999999992,14.055895502894744,28.83306327243876,15.599999999999996,26.699999999999992,14.00499183008283,28.92360333526345,15.599999999999996,26.699999999999992,12.715893800913621,31.496683034152483,15.599999999999996,26.699999999999992,12.474709065224632,32.00387298478965,15.599999999999996,26.699999999999992,12.52958953184209,31.886131517492952,15.599999999999996,26.699999999999992 
 05/14  19:00:00,14.063796027135853,28.524869148077727,15.599999999999996,26.699999999999992,13.920293104414869,28.809683289455336,15.599999999999996,26.699999999999992,13.84221443661855,28.945740206649887,15.599999999999996,26.699999999999992,12.541062300338764,31.53915320685373,15.599999999999996,26.699999999999992,12.288895609687904,32.075586957715,15.599999999999996,26.699999999999992,12.32712005309427,31.98991792837344,15.599999999999996,26.699999999999992 
 05/14  20:00:00,13.641602226381806,29.08993068669284,15.599999999999996,26.699999999999992,13.671324231392134,29.03783395456119,15.599999999999996,26.699999999999992,13.54344446976202,29.277490287590492,15.599999999999996,26.699999999999992,11.997848484910426,32.43491835855793,15.599999999999996,26.699999999999992,11.82115722263758,32.814691587286724,15.599999999999996,26.699999999999992,11.827712127370228,32.800644355553466,15.599999999999996,26.699999999999992 
 05/14  21:00:00,13.31626103516688,29.88802794847817,15.599999999999996,26.699999999999992,13.451202821015992,29.625360724456886,15.599999999999996,26.699999999999992,13.285772032808126,29.947211197415523,15.599999999999996,26.699999999999992,11.505896717754057,33.67991381389763,15.599999999999996,26.699999999999992,11.396185245806711,33.927114741882264,15.599999999999996,26.699999999999992,11.375652358031326,33.97213092752279,15.599999999999996,26.699999999999992 
 05/14  22:00:00,13.329120033765221,29.449771810941485,15.599999999999996,26.699999999999992,13.4884024496982,29.167740118666355,15.599999999999996,26.699999999999992,13.311216872293402,29.491256929273078,15.599999999999996,26.699999999999992,11.437763113002925,33.290000502462554,15.599999999999996,26.699999999999992,11.356489009604573,33.48168748329867,15.599999999999996,26.699999999999992,11.322382689917854,33.54885224598346,15.599999999999996,26.699999999999992 
 05/14  23:00:00,13.272888226128742,29.373336893494795,15.599999999999996,26.699999999999992,13.448381720901134,29.050170712228578,15.599999999999996,26.699999999999992,13.261735831786,29.39800303806348,15.599999999999996,26.699999999999992,11.315493754586468,33.35731183346608,15.599999999999996,26.699999999999992,11.255640243745837,33.4937946110405,15.599999999999996,26.699999999999992,11.20972408434117,33.59313606323233,15.599999999999996,26.699999999999992 
 05/14  24:00:00,13.274371578853495,28.96162752945915,21.111111111111097,22.222222222222296,13.456626109305832,28.650633132908627,20.0,25.0,13.267390759808377,28.984501975875656,21.111111111111097,22.222222222222296,11.293199027013138,32.890120671773346,21.111111111111097,25.0,11.248138242025155,33.00697331556488,21.111111111111097,25.0,11.19557289280852,33.10876347506991,21.111111111111097,25.0 
 05/15  01:00:00,13.046883918326387,28.599970483678703,21.111111111111097,22.222222222222296,13.254739295225457,28.2501155641862,20.0,25.0,13.050544453055506,28.60362034977476,21.111111111111097,22.222222222222296,10.968868181231485,32.64869144278162,21.111111111111097,25.0,10.951697764767843,32.69855628494857,21.111111111111097,25.0,10.88305799890108,32.83853019195989,21.111111111111097,25.0 
 05/15  02:00:00,12.654941487743942,30.803597676171176,21.111111111111097,22.222222222222296,12.893021038968705,30.230899333725556,20.0,25.0,12.66873233570706,30.74298237318158,21.111111111111097,22.222222222222296,10.450669962431217,36.11591573411193,21.111111111111097,25.0,10.459825643497313,36.019435456469644,21.111111111111097,25.0,10.373659938949846,36.27900414983193,21.111111111111097,25.0 
 05/15  03:00:00,12.671369762693947,34.67647299889192,21.111111111111097,22.222222222222296,12.907469954072708,33.94781519809104,20.0,25.0,12.685902632890558,34.580083013364636,21.111111111111097,22.222222222222296,10.440857634363967,41.54231582870246,21.111111111111097,25.0,10.45713076527194,41.393499410213344,21.111111111111097,25.0,10.369449986103001,41.71023976210748,21.111111111111097,25.0 
 05/15  04:00:00,12.732943245037958,36.36781442681643,21.111111111111097,22.222222222222296,12.968175575044471,35.7127387929287,20.0,25.0,12.747742180184469,36.302644103152424,21.111111111111097,22.222222222222296,10.458307664629869,43.27242733086348,21.111111111111097,25.0,10.481485114462082,43.176991471410304,21.111111111111097,25.0,10.391385529272618,43.45841156366607,21.111111111111097,25.0 
 05/15  05:00:00,12.614327111840907,37.03569861816664,21.111111111111097,22.222222222222296,12.864665085118352,36.41607222347971,20.0,25.0,12.646176394000596,36.95440106815595,21.111111111111097,22.222222222222296,10.241082123398419,43.77848914557233,21.111111111111097,25.0,10.280587781448562,43.676351651518154,21.111111111111097,25.0,10.186956224810276,43.941339407357184,21.111111111111097,25.0 
 05/15  06:00:00,13.424108339942174,34.93209471394696,21.111111111111097,22.222222222222296,13.617719241422613,34.495331350608076,20.0,25.0,13.591387884625313,34.55724840351084,21.111111111111097,22.222222222222296,11.19244075417248,40.46839431747818,21.111111111111097,25.0,11.198001402340752,40.46306747622333,21.111111111111097,25.0,11.213533285656254,40.417531966331104,21.111111111111097,25.0 
 05/15  07:00:00,14.003663158800258,34.86643651780453,21.111111111111097,22.222222222222296,14.162165838308118,34.43045398605354,20.0,25.0,14.333612636354138,34.10418073842423,21.111111111111097,22.222222222222296,11.920940060834928,39.45709921657968,21.111111111111097,25.0,11.914441053749817,39.44842845316821,21.111111111111097,25.0,12.051310364236747,39.11396049785909,21.111111111111097,25.0 
 05/15  08:00:00,14.221347147114242,35.12201200703806,21.111111111111097,22.222222222222296,14.354808511493838,34.76532806774723,20.0,25.0,14.627715760228142,34.194642536447766,21.111111111111097,22.222222222222296,12.230981978561687,39.228355997623034,21.111111111111097,25.0,12.206058365260766,39.27691607298682,21.111111111111097,25.0,12.458347052208557,38.64266571862498,21.111111111111097,25.0 
 05/15  09:00:00,14.385620948019811,35.80190730436539,21.111111111111097,22.222222222222296,14.499643479201124,35.449485694040796,20.0,25.0,14.807053371999265,34.811225576227685,21.111111111111097,22.222222222222296,12.45595334485799,39.43315651779909,21.111111111111097,25.0,12.415352898926079,39.50591641436846,21.111111111111097,25.0,12.73848329979075,38.69900590526192,21.111111111111097,25.0 
 05/15  10:00:00,14.564872760596794,37.6267305411769,21.111111111111097,22.222222222222296,14.65419892503545,37.28274576631326,20.0,25.0,14.950716025357337,36.660166073100264,21.111111111111097,22.222222222222296,12.727493971168672,41.55896674142854,21.111111111111097,25.0,12.668294010199096,41.63134873904843,21.111111111111097,25.0,13.023918861978132,40.7317120888056,21.111111111111097,25.0 
 05/15  11:00:00,14.75609181519381,35.29393294086515,21.111111111111097,22.222222222222296,14.820578368172251,35.24697715338956,20.0,25.0,15.064490511045525,34.63402673928881,21.111111111111097,22.222222222222296,13.023318710031127,39.040352016853184,21.111111111111097,25.0,12.946538622370708,39.310577647209406,21.111111111111097,25.0,13.296687932727375,38.37290320277743,21.111111111111097,25.0 
 05/15  12:00:00,14.961503567432386,34.00079813320063,21.111111111111097,22.222222222222296,15.001210523284158,33.95411004781615,20.0,25.0,15.169361909460115,33.559046196158455,21.111111111111097,22.222222222222296,13.340741912224596,37.620756829736685,21.111111111111097,25.0,13.24619171310208,37.85768977020635,21.111111111111097,25.0,13.562179551142513,37.0791970973446,21.111111111111097,25.0 
 05/15  13:00:00,15.173861227023517,35.82686747905513,21.111111111111097,22.222222222222296,15.168444375052077,35.70678696535979,20.0,25.0,15.307218735718898,35.468129434002385,21.111111111111097,22.222222222222296,13.650526060062496,39.77341602394963,21.111111111111097,25.0,13.525027475356007,40.003213207424416,21.111111111111097,25.0,13.818389134605907,39.30409264441402,21.111111111111097,25.0 
 05/15  14:00:00,15.457431855385705,37.701642974009694,21.111111111111097,22.222222222222296,15.34892465401851,37.814261748566096,20.0,25.0,15.490422959941348,37.56305729494701,21.111111111111097,22.222222222222296,14.024045877398828,41.48372254235039,21.111111111111097,25.0,13.826118164353877,41.94755260186991,21.111111111111097,25.0,14.116625710070695,41.205473941790196,21.111111111111097,25.0 
 05/15  15:00:00,15.74484575146103,36.4344313840714,21.111111111111097,22.222222222222296,15.522236525648331,37.00034486431502,20.0,25.0,15.672053929959823,36.613505540770525,21.111111111111097,22.222222222222296,14.390699398779276,40.058976517348356,21.111111111111097,25.0,14.114658878001265,40.821748523254406,21.111111111111097,25.0,14.401589351726647,40.037734906798285,21.111111111111097,25.0 
 05/15  16:00:00,15.940458597108352,34.34617182806155,21.111111111111097,22.222222222222296,15.63158141369604,35.1475631123076,20.0,25.0,15.779841478812264,34.73276111226125,21.111111111111097,22.222222222222296,14.628545145833925,37.910547748047144,21.111111111111097,25.0,14.312263682421793,38.76657380996615,21.111111111111097,25.0,14.57977611089157,38.04753510351765,21.111111111111097,25.0 
 05/15  17:00:00,16.061269718487175,32.30363448259029,21.111111111111097,22.222222222222296,15.678524506612577,33.23728754941157,20.0,25.0,15.814819125375118,32.85742486261909,21.111111111111097,22.222222222222296,14.775216309181019,35.523960099872454,21.111111111111097,25.0,14.421541512140756,36.429421492684206,21.111111111111097,25.0,14.653124878776312,35.82924067056831,21.111111111111097,25.0 
 05/15  18:00:00,16.132418262415435,30.725365463569947,21.111111111111097,22.222222222222296,15.721050925757728,31.657259496707784,20.0,25.0,15.838206271690597,31.342998996016078,21.111111111111097,22.222222222222296,14.904587793027284,33.593610260112726,21.111111111111097,25.0,14.502151173457767,34.54725499433277,21.111111111111097,25.0,14.714203104339028,34.02797880667993,21.111111111111097,25.0 
 05/15  19:00:00,16.0132806851808,33.756071006896384,21.111111111111097,22.222222222222296,15.660537586151355,34.32490893953907,20.0,25.0,15.745905531381531,34.25805554401244,21.111111111111097,22.222222222222296,14.859596977693966,37.04678208502281,21.111111111111097,25.0,14.420229803132258,37.96460418622283,21.111111111111097,25.0,14.636894460533306,37.526951068590044,21.111111111111097,25.0 
 05/15  20:00:00,15.688569408998376,38.13631851998196,21.111111111111097,22.222222222222296,15.513875214326115,38.34892853030841,20.0,25.0,15.561714509299753,38.37267257743508,21.111111111111097,22.222222222222296,14.602553577236206,41.279742013702304,21.111111111111097,25.0,14.217291269736874,42.23880339087831,21.111111111111097,25.0,14.436199772312206,41.699020589511754,21.111111111111097,25.0 
 05/15  21:00:00,15.529837269096399,38.51903837276796,21.111111111111097,22.222222222222296,15.456114653561414,38.65987106387538,20.0,25.0,15.483526618260086,38.622168971613306,21.111111111111097,22.222222222222296,14.47631469868971,41.21507236883569,21.111111111111097,25.0,14.161427514923284,42.07108293557661,21.111111111111097,25.0,14.361240712849593,41.52615605726785,21.111111111111097,25.0 
 05/15  22:00:00,15.27343044726171,40.66164476451585,21.111111111111097,22.222222222222296,15.252620415020678,40.6207270605262,20.0,25.0,15.254396682915145,40.67762853684187,21.111111111111097,22.222222222222296,14.313568427233912,43.51794558250871,21.111111111111097,25.0,14.07578197190949,44.14038755393644,21.111111111111097,25.0,14.229817848454212,43.73588280556752,21.111111111111097,25.0 
 05/15  23:00:00,15.225597349299226,42.35798774154966,21.111111111111097,22.222222222222296,15.218583380322317,42.30349452133706,20.0,25.0,15.213057225250642,42.367353183416135,21.111111111111097,22.222222222222296,14.323212010405433,45.07908769093894,21.111111111111097,25.0,14.113115224356838,45.67513288005091,21.111111111111097,25.0,14.249485108086256,45.287816897699905,21.111111111111097,25.0 
 05/15  24:00:00,15.236608752873835,43.027770673381404,21.111111111111097,22.222222222222296,15.241560968132982,42.966605173427844,20.0,25.0,15.229887074207719,43.03057042932551,21.111111111111097,22.222222222222296,14.337272042433456,45.74469523397224,21.111111111111097,25.0,14.154361959166804,46.27477798285651,21.111111111111097,25.0,14.273206280610182,45.929812012399815,21.111111111111097,25.0 
 05/16  01:00:00,14.945502099440267,44.936026177769726,21.111111111111097,22.222222222222296,14.985489476831097,44.764699164703046,20.0,25.0,14.94774289101384,44.9105214119009,21.111111111111097,22.222222222222296,13.964076828214033,48.02175579150384,21.111111111111097,25.0,13.807707543561065,48.48785204675621,21.111111111111097,25.0,13.906660014401071,48.193072099284905,21.111111111111097,25.0 
 05/16  02:00:00,14.80077866027135,45.67644325160179,21.111111111111097,22.222222222222296,14.860225583976815,45.48322143394006,20.0,25.0,14.80761184421682,45.65044482498133,21.111111111111097,22.222222222222296,13.780677641788905,48.83251446849954,21.111111111111097,25.0,13.646284702886513,49.25703461870018,21.111111111111097,25.0,13.728892757411252,48.99591074033399,21.111111111111097,25.0 
 05/16  03:00:00,14.794148235044574,45.7062833587024,21.111111111111097,22.222222222222296,14.858910725724849,45.5138994544671,20.0,25.0,14.802893785688719,45.68005118258452,21.111111111111097,22.222222222222296,13.770140493608098,48.841407593536275,21.111111111111097,25.0,13.651789548360012,49.21997724724761,21.111111111111097,25.0,13.72341132710605,48.99044470977427,21.111111111111097,25.0 
 05/16  04:00:00,14.75714969233205,46.32091033296535,21.111111111111097,22.222222222222296,14.83372692730798,46.05383794826876,20.0,25.0,14.769476733621596,46.270346098446225,21.111111111111097,22.222222222222296,13.695045637574118,49.715679527605225,21.111111111111097,25.0,13.596059649259608,50.00991358220288,21.111111111111097,25.0,13.654226558170393,49.83876807629732,21.111111111111097,25.0 
 05/16  05:00:00,14.558447878049252,48.20921731979741,21.111111111111097,22.222222222222296,14.65401570333355,47.85438236057697,20.0,25.0,14.5867039771736,48.101121143511484,21.111111111111097,22.222222222222296,13.454093522811087,51.91136069918331,21.111111111111097,25.0,13.376088347569839,52.14982460983989,21.111111111111097,25.0,13.424905677500421,52.00141970770565,21.111111111111097,25.0 
 05/16  06:00:00,14.946251442105888,47.688920501563274,21.111111111111097,22.222222222222296,15.018782729214408,47.41752470365253,20.0,25.0,15.05634562895248,47.33566474882318,21.111111111111097,22.222222222222296,13.834860624787938,51.33184361496049,21.111111111111097,25.0,13.74211221998526,51.614174322360554,21.111111111111097,25.0,13.855691713610584,51.25312600540943,21.111111111111097,25.0 
 05/16  07:00:00,15.153048477323319,48.253110509158084,21.111111111111097,22.222222222222296,15.210562535961408,47.99738967090074,20.0,25.0,15.310342183477202,47.74152289238423,21.111111111111097,22.222222222222296,14.010740112122003,52.112761241117674,21.111111111111097,25.0,13.917833470819703,52.38423101459423,21.111111111111097,25.0,14.080185355765147,51.864102214795395,21.111111111111097,25.0 
 05/16  08:00:00,15.210965448322488,48.747584906036565,21.111111111111097,22.222222222222296,15.256929449691429,48.54323305305528,20.0,25.0,15.339912430770296,48.32535709266448,21.111111111111097,22.222222222222296,14.065022289077996,52.63957765070097,21.111111111111097,25.0,13.970866925514931,52.92867694396683,21.111111111111097,25.0,14.135757732239513,52.3877724646916,21.111111111111097,25.0 
 05/16  09:00:00,15.306941496202391,50.084697478936334,21.111111111111097,22.222222222222296,15.329857988831968,49.89676553476539,20.0,25.0,15.420275314707938,49.683128702918935,21.111111111111097,22.222222222222296,14.177678428727504,54.1701641631282,21.111111111111097,25.0,14.072291533324218,54.47707141242757,21.111111111111097,25.0,14.247037828399863,53.90578071903165,21.111111111111097,25.0 
 05/16  10:00:00,15.44043907050056,51.21945759407678,21.111111111111097,22.222222222222296,15.420687762325784,51.17406166756928,20.0,25.0,15.581947622783526,50.71834055443271,21.111111111111097,22.222222222222296,14.35372871116384,55.1804534907776,21.111111111111097,25.0,14.22206813404798,55.609139011933486,21.111111111111097,25.0,14.445702565191311,54.83690061852108,21.111111111111097,25.0 
 05/16  11:00:00,15.57031981786948,52.28447015469144,21.111111111111097,22.222222222222296,15.522876508073084,52.33549608024844,20.0,25.0,15.700706596122506,51.80612797379615,21.111111111111097,22.222222222222296,14.541776265610592,56.08311141342705,21.111111111111097,25.0,14.388939091202568,56.59241964481577,21.111111111111097,25.0,14.636660744252337,55.7181188133851,21.111111111111097,25.0 
 05/16  12:00:00,15.763519392398628,53.855574054261275,21.111111111111097,22.222222222222296,15.686279831908033,53.99426001026188,20.0,25.0,15.854566092094371,53.48562984474122,21.111111111111097,22.222222222222296,14.808046175645869,57.470713567549495,21.111111111111097,25.0,14.63284259340648,58.07321416218367,21.111111111111097,25.0,14.882491366604393,57.16714270033494,21.111111111111097,25.0 
 05/16  13:00:00,15.97494068945808,51.927187749027986,21.111111111111097,22.222222222222296,15.848623034349965,52.45578831178123,20.0,25.0,16.018729912942216,51.803745149191464,21.111111111111097,22.222222222222296,15.084959885823674,55.45279168338931,21.111111111111097,25.0,14.875041888546358,56.30417553181055,21.111111111111097,25.0,15.129511461837495,55.31178672957176,21.111111111111097,25.0 
 05/16  14:00:00,16.129080825773556,49.45761629757565,21.111111111111097,22.222222222222296,15.936661868321842,50.2241766968709,20.0,25.0,16.09771905775571,49.59069287157396,21.111111111111097,22.222222222222296,15.273501929915739,53.443489368287715,21.111111111111097,25.0,15.011756039088867,54.4587557543785,21.111111111111097,25.0,15.266775933899327,53.485645508672434,21.111111111111097,25.0 
 05/16  15:00:00,16.322215360917998,47.51157014879126,21.111111111111097,22.222222222222296,16.04118663841105,48.514138115517284,20.0,25.0,16.176328507505588,47.9776164562515,21.111111111111097,22.222222222222296,15.473883552685713,51.53692458636988,21.111111111111097,25.0,15.142191236886672,52.75472675036165,21.111111111111097,25.0,15.381746330978212,51.85610532500567,21.111111111111097,25.0 
 05/16  16:00:00,16.459123020430727,46.54930003041972,21.111111111111097,22.222222222222296,16.086031842744283,47.77715780288842,20.0,25.0,16.201102251317582,47.32385798431783,21.111111111111097,22.222222222222296,15.621441113256717,50.57205214735877,21.111111111111097,25.0,15.202913389350236,52.03705911208011,21.111111111111097,25.0,15.430853195984952,51.19611613266189,21.111111111111097,25.0 
 05/16  17:00:00,16.537819235290318,46.040561137347375,21.111111111111097,22.222222222222296,16.109292693359375,47.411817031937254,20.0,25.0,16.204144400153748,47.028547483839226,21.111111111111097,22.222222222222296,15.743056739016467,49.938467509248596,21.111111111111097,25.0,15.251889242382669,51.626432464124996,21.111111111111097,25.0,15.466711671211653,50.83380584459576,21.111111111111097,25.0 
 05/16  18:00:00,16.54331392065912,50.36896784789666,21.111111111111097,22.222222222222296,16.105390395969298,51.51681182447803,20.0,25.0,16.17623181415787,51.430458329351154,21.111111111111097,22.222222222222296,15.812468136354205,54.1726798425342,21.111111111111097,25.0,15.27805984363883,55.902257293907695,21.111111111111097,25.0,15.474762797638,55.28272136289337,21.111111111111097,25.0 
 05/16  19:00:00,16.411329145408963,55.566872936709835,21.111111111111097,22.222222222222296,16.029207187639283,56.68630307516205,20.0,25.0,16.072963649665873,56.679577474895304,21.111111111111097,22.222222222222296,15.770449861927185,58.34182756062041,21.111111111111097,25.0,15.237975787079064,60.30583909949948,21.111111111111097,25.0,15.412746518931622,59.666422266641085,21.111111111111097,25.0 
 05/16  20:00:00,16.14213536112668,56.95853729761973,21.111111111111097,22.222222222222296,15.933068234076666,57.66946330050276,20.0,25.0,15.948580031186212,57.64347395613731,21.111111111111097,22.222222222222296,15.582638278605572,59.079492784161694,21.111111111111097,25.0,15.148328277374185,60.767307563562326,21.111111111111097,25.0,15.296029080594666,60.17725869278137,21.111111111111097,25.0 
 05/16  21:00:00,15.978749604501486,58.04316626658462,21.111111111111097,22.222222222222296,15.869770557844179,58.41859389765117,20.0,25.0,15.870026116815867,58.43455165066712,21.111111111111097,22.222222222222296,15.43723403214682,60.175221833128376,21.111111111111097,25.0,15.082728115698272,61.567384263077685,21.111111111111097,25.0,15.210359977718062,61.057664894818515,21.111111111111097,25.0 
 05/16  22:00:00,15.867602899158484,60.79741489832932,21.111111111111097,22.222222222222296,15.80142874051917,60.90206099278479,20.0,25.0,15.790470621810861,61.044308706997775,21.111111111111097,22.222222222222296,15.370535258208973,63.341063504070526,21.111111111111097,25.0,15.09645321010233,64.39849354204927,21.111111111111097,25.0,15.193392486610811,64.04322071536514,21.111111111111097,25.0 
 05/16  23:00:00,15.735614990616973,64.2402367920221,21.111111111111097,22.222222222222296,15.694569812906572,64.27378409874585,20.0,25.0,15.67230777532446,64.45649138999069,21.111111111111097,22.222222222222296,15.225815580338056,66.82644474162801,21.111111111111097,25.0,14.98871787210411,67.82872466823987,21.111111111111097,25.0,15.067810786656766,67.5010550701191,21.111111111111097,25.0 
 05/16  24:00:00,15.66257721854518,64.53514742871155,21.111111111111097,22.222222222222296,15.637192078128999,64.63970661563907,20.0,25.0,15.607733564713348,64.7656633209857,21.111111111111097,22.222222222222296,15.131103198052742,66.87403575273885,21.111111111111097,25.0,14.919988136265873,67.83096308147489,21.111111111111097,25.0,14.986192609162458,67.51574595270638,21.111111111111097,25.0 
 05/17  01:00:00,15.495595453977081,66.98217523603066,21.111111111111097,22.222222222222296,15.497075357202993,66.82369844608475,20.0,25.0,15.450633827785921,67.12120098938462,21.111111111111097,22.222222222222296,14.910736114271751,70.15305030231674,21.111111111111097,25.0,14.730259175509874,70.87501761716187,21.111111111111097,25.0,14.778874845542996,70.7165327366241,21.111111111111097,25.0 
 05/17  02:00:00,15.391744826218513,73.87885726230591,21.111111111111097,22.222222222222296,15.413028241886748,73.45724900400454,20.0,25.0,15.352846933238647,73.95502577522515,21.111111111111097,22.222222222222296,14.765345090851843,77.8639006988077,21.111111111111097,25.0,14.608236026300416,78.5146992725241,21.111111111111097,25.0,14.64330325888224,78.43269664756427,21.111111111111097,25.0 
 05/17  03:00:00,15.351774709280408,75.52017381253147,21.111111111111097,22.222222222222296,15.384637438384674,75.30806976891996,20.0,25.0,15.318737682801796,75.67088322211431,21.111111111111097,22.222222222222296,14.678961257978472,79.0070249131986,21.111111111111097,25.0,14.542512443678723,79.75071154151233,21.111111111111097,25.0,14.567273353005286,79.59767792434447,21.111111111111097,25.0 
 05/17  04:00:00,15.206209027771726,74.07264167985905,21.111111111111097,22.222222222222296,15.253063716380888,73.92249091232628,20.0,25.0,15.180957932401176,74.21968726856392,21.111111111111097,22.222222222222296,14.484831923957346,77.49810728403162,21.111111111111097,25.0,14.367796054663073,78.12295071498292,21.111111111111097,25.0,14.383003923968374,78.0224713171878,21.111111111111097,25.0 
 05/17  05:00:00,15.113024813837434,75.2458539030589,21.111111111111097,22.222222222222296,15.173571235009213,74.93238125250272,20.0,25.0,15.094650373546186,75.32807420084383,21.111111111111097,22.222222222222296,14.35212558600532,79.13049150792422,21.111111111111097,25.0,14.254320501936542,79.62584517126163,21.111111111111097,25.0,14.260232699200058,79.60069621012636,21.111111111111097,25.0 
 05/17  06:00:00,15.304379879879122,74.15721710565202,21.111111111111097,22.222222222222296,15.356822567352355,73.91232603465826,20.0,25.0,15.284031814162953,74.25586023507925,21.111111111111097,22.222222222222296,14.513192716378676,78.03533460578615,21.111111111111097,25.0,14.409458983653105,78.56185167904493,21.111111111111097,25.0,14.416858452039287,78.52325948261827,21.111111111111097,25.0 
 05/17  07:00:00,15.399138888569986,72.81231127022848,21.111111111111097,22.222222222222296,15.446977684474954,72.67006991514863,20.0,25.0,15.383784963539718,72.91430992356241,21.111111111111097,22.222222222222296,14.571913820606142,76.58518527648239,21.111111111111097,25.0,14.473538522488811,77.1460922731677,21.111111111111097,25.0,14.482345176620248,77.05576079259907,21.111111111111097,25.0 
 05/17  08:00:00,15.44773274034044,68.4654459341501,21.111111111111097,22.222222222222296,15.482604499092607,68.58996432311622,20.0,25.0,15.46292646209857,68.49925158882154,21.111111111111097,22.222222222222296,14.606428520071967,71.59039285359447,21.111111111111097,25.0,14.506532529176374,72.24460017418765,21.111111111111097,25.0,14.540373623689286,71.9635666679883,21.111111111111097,25.0 
 05/17  09:00:00,15.427622369769367,65.89358681540399,21.111111111111097,22.222222222222296,15.461106856030355,65.91457080280313,20.0,25.0,15.468587851039674,65.77444754567698,21.111111111111097,22.222222222222296,14.566364097421499,69.42398581011595,21.111111111111097,25.0,14.4697896806773,69.9088609283313,21.111111111111097,25.0,14.525636730325184,69.62204248614964,21.111111111111097,25.0 
 05/17  10:00:00,15.32182118652571,69.75286971484665,21.111111111111097,22.222222222222296,15.362626140306022,69.3879007052245,20.0,25.0,15.353350574703066,69.54288108793735,21.111111111111097,22.222222222222296,14.449737663542868,74.3623012830379,21.111111111111097,25.0,14.360286777261082,74.6456516827626,21.111111111111097,25.0,14.412745019213226,74.48774135280759,21.111111111111097,25.0 
 05/17  11:00:00,15.287084082646963,72.58055857027048,21.111111111111097,22.222222222222296,15.324833233887249,72.25874445975353,20.0,25.0,15.306514761701385,72.43744283013497,21.111111111111097,22.222222222222296,14.420068901378082,77.05231284439913,21.111111111111097,25.0,14.330791386002836,77.44109511426838,21.111111111111097,25.0,14.380232154393214,77.23109534525551,21.111111111111097,25.0 
 05/17  12:00:00,15.390906550305012,70.516815697028,21.111111111111097,22.222222222222296,15.416591569075186,70.4966296763724,20.0,25.0,15.402897163647031,70.49791536052923,21.111111111111097,22.222222222222296,14.533451358927183,74.23861079245877,21.111111111111097,25.0,14.437766195576726,74.80117370841036,21.111111111111097,25.0,14.491575901678466,74.47472047680209,21.111111111111097,25.0 
 05/17  13:00:00,15.520245288851433,66.71796924992402,21.111111111111097,22.222222222222296,15.51643657753239,66.94593240199748,20.0,25.0,15.522215688732311,66.78547918702479,21.111111111111097,22.222222222222296,14.673140078302024,70.0259483978197,21.111111111111097,25.0,14.560232719228596,70.68653713328855,21.111111111111097,25.0,14.627544775622086,70.28334284579746,21.111111111111097,25.0 
